word,written_freq,spoken_freq,zhuyin,pinyin,tags
['美金'],16,35,['ㄇㄟˇ ㄐㄧㄣ'],['měi jīn'],"level-4, intermediate, context-public-services"
['美元'],121,54,['ㄇㄟˇ ㄩㄢˊ'],['měi yuán'],"level-4, intermediate, context-public-services"
['密碼'],17,21,['ㄇㄧˋ ㄇㄚˇ'],['mì mǎ'],"level-4, intermediate, context-public-services"
['歐元'],1,4,['ㄡ ㄩㄢˊ'],['ōu yuán'],"level-4, intermediate, context-public-services"
['日圓'],16,3,['ㄖˋ ㄩㄢˊ'],['rì yuán'],"level-4, intermediate, context-public-services"
"['新台幣', '新臺幣', '台幣', '臺幣']",14,66,"['ㄒㄧㄣ ㄊㄞˊ ㄅㄧˋ', 'ㄊㄞˊ ㄅㄧˋ']","['xīn tái bì', 'xīn tái bì', 'tái bì', 'tái bì']","level-4, intermediate, context-public-services"
['郵差'],5,8,['ㄧㄡˊ ㄔㄞ'],['yóu chāi'],"level-4, intermediate, context-public-services"
['車禍'],17,13,['ㄔㄜ ㄏㄨㄛˋ'],['chē huò'],"level-4, intermediate, context-safety-security"
['出現'],458,284,['ㄔㄨ ㄒㄧㄢˋ'],['chū xiàn'],"level-4, intermediate, context-safety-security"
['假'],66,50,['ㄐㄧㄚˇ'],['jiǎ'],"level-4, intermediate, context-safety-security"
['警察'],72,52,['ㄐㄧㄥˇ ㄔㄚˊ'],['jǐng chá'],"level-4, intermediate, context-safety-security"
['恐怖'],49,126,['ㄎㄨㄥˇ ㄅㄨˋ'],['kǒng bù'],"level-4, intermediate, context-safety-security"
['律師'],58,7,['ㄌㄩˋ ㄕ'],['lǜ shī'],"level-4, intermediate, context-safety-security"
['騙'],31,34,['ㄆㄧㄢˋ'],['piàn'],"level-4, intermediate, context-safety-security"
['平安'],25,48,['ㄆㄧㄥˊ ㄢ'],['píng ān'],"level-4, intermediate, context-safety-security"
['搶'],39,30,['ㄑㄧㄤˇ'],['qiǎng'],"level-4, intermediate, context-safety-security"
['槍'],53,21,['ㄑㄧㄤ'],['qiāng'],"level-4, intermediate, context-safety-security"
['殺'],217,56,['ㄕㄚ'],['shā'],"level-4, intermediate, context-safety-security"
['小偷'],11,4,['ㄒㄧㄠˇ ㄊㄡ'],['xiǎo tōu'],"level-4, intermediate, context-safety-security"
['意外'],91,80,['ㄧˋ ㄨㄞˋ'],['yì wài'],"level-4, intermediate, context-safety-security"
['大自然'],52,151,['ㄉㄚˋ ㄗˋ ㄖㄢˊ'],['dà zì rán'],"level-4, intermediate, context-environment-nature"
"['老虎', '虎']",104,31,"['ㄌㄠˇ ㄏㄨˇ', 'ㄏㄨˇ']","['lǎo hǔ', 'hǔ']","level-4, intermediate, context-environment-nature"
"['溼度', '濕度']",6,23,['ㄕ ㄉㄨˋ'],['shī dù'],"level-4, intermediate, context-environment-nature"
['雲'],102,54,['ㄩㄣˊ'],['yún'],"level-4, intermediate, context-environment-nature"
['公共'],47,42,['ㄍㄨㄥ ㄍㄨㄥˋ'],['gōng gòng'],"level-4, intermediate, context-society-community"
['公平'],47,29,['ㄍㄨㄥ ㄆㄧㄥˊ'],['gōng píng'],"level-4, intermediate, context-society-community"
['和平'],45,97,['ㄏㄜˊ ㄆㄧㄥˊ'],['hé píng'],"level-4, intermediate, context-society-community"
['經濟'],252,421,['ㄐㄧㄥ ㄐㄧˋ'],['jīng jì'],"level-4, intermediate, context-society-community"
['民主'],60,64,['ㄇㄧㄣˊ ㄓㄨˇ'],['mín zhǔ'],"level-4, intermediate, context-society-community"
['平等'],33,29,['ㄆㄧㄥˊ ㄉㄥˇ'],['píng děng'],"level-4, intermediate, context-society-community"
['青少年'],74,26,['ㄑㄧㄥ ㄕㄠˋ ㄋㄧㄢˊ'],['qīng shào nián'],"level-4, intermediate, context-society-community"
['權利'],41,27,['ㄑㄩㄢˊ ㄌㄧˋ'],['quán lì'],"level-4, intermediate, context-society-community"
['土地'],106,331,['ㄊㄨˇ ㄉㄧˋ'],['tǔ dì'],"level-4, intermediate, context-society-community"
['團體'],111,120,['ㄊㄨㄢˊ ㄊㄧˇ'],['tuán tǐ'],"level-4, intermediate, context-society-community"
['責任'],120,76,['ㄗㄜˊ ㄖㄣˋ'],['zé rèn'],"level-4, intermediate, context-society-community"
['戰爭'],157,161,['ㄓㄢˋ ㄓㄥ'],['zhàn zhēng'],"level-4, intermediate, context-society-community"
['政府'],305,570,['ㄓㄥˋ ㄈㄨˇ'],['zhèng fǔ'],"level-4, intermediate, context-society-community"
['制度'],129,45,['ㄓˋ ㄉㄨˋ'],['zhì dù'],"level-4, intermediate, context-society-community"
['總統'],74,174,['ㄗㄨㄥˇ ㄊㄨㄥˇ'],['zǒng tǒng'],"level-4, intermediate, context-society-community"
['紅包'],5,13,['ㄏㄨㄥˊ ㄅㄠ'],['hóng bāo'],"level-4, intermediate, context-culture-arts"
['假期'],13,13,['ㄐㄧㄚˋ ㄑㄧˊ'],['jià qí'],"level-4, intermediate, context-culture-arts"
['神'],173,69,['ㄕㄣˊ'],['shén'],"level-4, intermediate, context-culture-arts"
['偉大'],76,38,['ㄨㄟˇ ㄉㄚˋ'],['wěi dà'],"level-4, intermediate, context-culture-arts"
['好奇'],65,71,['ㄏㄠˋ ㄑㄧˊ'],['hào qí'],"level-4, intermediate, context-emotions-attitudes"
['痛苦'],152,72,['ㄊㄨㄥˋ ㄎㄨˇ'],['tòng kǔ'],"level-4, intermediate, context-emotions-attitudes"
['吸引'],82,77,['ㄒㄧ ㄧㄣˇ'],['xī yǐn'],"level-4, intermediate, context-emotions-attitudes"
['勇敢'],42,48,['ㄩㄥˇ ㄍㄢˇ'],['yǒng gǎn'],"level-4, intermediate, context-emotions-attitudes"
['自我'],262,76,['ㄗˋ ㄨㄛˇ'],['zì wǒ'],"level-4, intermediate, context-emotions-attitudes"
['電子'],81,42,['ㄉㄧㄢˋ ㄗˇ'],['diàn zǐ'],"level-4, intermediate, context-tech-digital"
['計算'],57,25,['ㄐㄧˋ ㄙㄨㄢˋ'],['jì suàn'],"level-4, intermediate, context-tech-digital"
['平板電腦'],0,0,['ㄆㄧㄥˊ ㄅㄢˇ ㄉㄧㄢˋ ㄋㄠˇ'],['píng bǎn diàn nǎo'],"level-4, intermediate, context-tech-digital"
['數字'],81,54,['ㄕㄨˋ ㄗˋ'],['shù zì'],"level-4, intermediate, context-tech-digital"
['隨身碟'],0,0,['ㄙㄨㄟˊ ㄕㄣ ㄉㄧㄝˊ'],['suí shēn dié'],"level-4, intermediate, context-tech-digital"
['唉'],35,15,['ㄞ'],['āi'],"level-4-star, intermediate, context-core"
['岸'],30,27,['ㄢˋ'],['àn'],"level-4-star, intermediate, context-travel-transport"
['暗'],50,20,['ㄢˋ'],['àn'],"level-4-star, intermediate, context-core"
"['案子', '案']",70,38,"['ㄢˋ ˙ㄗ', 'ㄢˋ']","['àn zi', 'àn']","level-4-star, intermediate, context-safety-security"
['熬夜'],5,5,['ㄠˊ ㄧㄝˋ'],['áo yè'],"level-4-star, intermediate, context-core"
['拜訪'],40,41,['ㄅㄞˋ ㄈㄤˇ'],['bài fǎng'],"level-4-star, intermediate, context-social-relations"
['拜年'],3,1,['ㄅㄞˋ ㄋㄧㄢˊ'],['bài nián'],"level-4-star, intermediate, context-culture-arts"
['辦事處'],6,3,['ㄅㄢˋ ㄕˋ ㄔㄨˋ'],['bàn shì chù'],"level-4-star, intermediate, context-public-services"
['扮演'],71,52,['ㄅㄢˋ ㄧㄢˇ'],['bàn yǎn'],"level-4-star, intermediate, context-core"
['寶'],43,38,['ㄅㄠˇ'],['bǎo'],"level-4-star, intermediate, context-core"
['保持'],162,80,['ㄅㄠˇ ㄔˊ'],['bǎo chí'],"level-4-star, intermediate, context-core"
['包裹'],17,8,['ㄅㄠ ㄍㄨㄛˇ'],['bāo guǒ'],"level-4-star, intermediate, context-public-services"
['包含'],53,51,['ㄅㄠ ㄏㄢˊ'],['bāo hán'],"level-4-star, intermediate, context-core"
['保證'],68,26,['ㄅㄠˇ ㄓㄥˋ'],['bǎo zhèng'],"level-4-star, intermediate, context-core"
['背後'],85,71,['ㄅㄟˋ ㄏㄡˋ'],['bèi hòu'],"level-4-star, intermediate, context-core"
['背景'],78,56,['ㄅㄟˋ ㄐㄧㄥˇ'],['bèi jǐng'],"level-4-star, intermediate, context-core"
['背心'],7,7,['ㄅㄟˋ ㄒㄧㄣ'],['bèi xīn'],"level-4-star, intermediate, context-shopping-retail"
['被子'],6,5,['ㄅㄟˋ ˙ㄗ'],['bèi zi'],"level-4-star, intermediate, context-daily-routines"
['本人'],51,9,['ㄅㄣˇ ㄖㄣˊ'],['běn rén'],"level-4-star, intermediate, context-core"
['避免'],132,98,['ㄅㄧˋ ㄇㄧㄢˇ'],['bì miǎn'],"level-4-star, intermediate, context-safety-security"
['鼻涕'],7,4,['ㄅㄧˊ ㄊㄧˋ'],['bí tì'],"level-4-star, intermediate, context-health-medical"
['編'],68,22,['ㄅㄧㄢ'],['biān'],"level-4-star, intermediate, context-core"
['表達'],124,79,['ㄅㄧㄠˇ ㄉㄚˊ'],['biǎo dá'],"level-4-star, intermediate, context-emotions-attitudes"
['表格'],21,1,['ㄅㄧㄠˇ ㄍㄜˊ'],['biǎo gé'],"level-4-star, intermediate, context-core"
['表哥'],5,5,['ㄅㄧㄠˇ ㄍㄜ'],['biǎo gē'],"level-4-star, intermediate, context-personal-info"
['表妹'],5,4,['ㄅㄧㄠˇ ㄇㄟˋ'],['biǎo mèi'],"level-4-star, intermediate, context-personal-info"
['表面'],73,59,['ㄅㄧㄠˇ ㄇㄧㄢˋ'],['biǎo miàn'],"level-4-star, intermediate, context-core"
['表示'],277,243,['ㄅㄧㄠˇ ㄕˋ'],['biǎo shì'],"level-4-star, intermediate, context-core"
['並'],1568,485,['ㄅㄧㄥˋ'],['bìng'],"level-4-star, intermediate, context-core"
['冰涼'],6,3,['ㄅㄧㄥ ㄌㄧㄤˊ'],['bīng liáng'],"level-4-star, intermediate, context-core"
['病情'],23,20,['ㄅㄧㄥˋ ㄑㄧㄥˊ'],['bìng qíng'],"level-4-star, intermediate, context-health-medical"
"['脖子', '脖']",50,9,"['ㄅㄛˊ ˙ㄗ', 'ㄅㄛˊ']","['bó zi', 'bó']","level-4-star, intermediate, context-health-medical"
['布'],39,52,['ㄅㄨˋ'],['bù'],"level-4-star, intermediate, context-daily-routines"
['不安'],94,22,['ㄅㄨˋ ㄢ'],['bù ān'],"level-4-star, intermediate, context-core"
['不當'],24,11,['ㄅㄨˊ ㄉㄤˋ'],['bú dàng'],"level-4-star, intermediate, context-core"
['不見得'],33,30,['ㄅㄨˊ ㄐㄧㄢˋ ˙ㄉㄜ'],['bú jiàn de'],"level-4-star, intermediate, context-core"
['部門'],78,22,['ㄅㄨˋ ㄇㄣˊ'],['bù mén'],"level-4-star, intermediate, context-work-career"
['不免'],30,5,['ㄅㄨˋ ㄇㄧㄢˇ'],['bù miǎn'],"level-4-star, intermediate, context-core"
['不幸'],75,30,['ㄅㄨˊ ㄒㄧㄥˋ'],['bú xìng'],"level-4-star, intermediate, context-safety-security"
['不足'],76,51,['ㄅㄨˋ ㄗㄨˊ'],['bù zú'],"level-4-star, intermediate, context-core"
['採'],36,130,['ㄘㄞˇ'],['cǎi'],"level-4-star, intermediate, context-core"
['採用'],72,30,['ㄘㄞˇ ㄩㄥˋ'],['cǎi yòng'],"level-4-star, intermediate, context-core"
['餐點'],6,8,['ㄘㄢ ㄉㄧㄢˇ'],['cān diǎn'],"level-4-star, intermediate, context-food-dining"
['參考'],57,34,['ㄘㄢ ㄎㄠˇ'],['cān kǎo'],"level-4-star, intermediate, context-core"
['藏'],70,74,['ㄘㄤˊ'],['cáng'],"level-4-star, intermediate, context-core"
['操場'],7,12,['ㄘㄠ ㄔㄤˇ'],['cāo chǎng'],"level-4-star, intermediate, context-education-learning"
['草地'],21,10,['ㄘㄠˇ ㄉㄧˋ'],['cǎo dì'],"level-4-star, intermediate, context-daily-routines"
['測驗'],54,11,['ㄘㄜˋ ㄧㄢˋ'],['cè yàn'],"level-4-star, intermediate, context-education-learning"
['差別'],42,43,['ㄔㄚ ㄅㄧㄝˊ'],['chā bié'],"level-4-star, intermediate, context-core"
['差異'],87,35,['ㄔㄚ ㄧˋ'],['chā yì'],"level-4-star, intermediate, context-core"
['產生'],313,284,['ㄔㄢˇ ㄕㄥ'],['chǎn shēng'],"level-4-star, intermediate, context-core"
['長短'],9,4,['ㄔㄤˊ ㄉㄨㄢˇ'],['cháng duǎn'],"level-4-star, intermediate, context-core"
['嘗試'],79,60,['ㄔㄤˊ ㄕˋ'],['cháng shì'],"level-4-star, intermediate, context-core"
['常識'],16,7,['ㄔㄤˊ ㄕˋ'],['cháng shì'],"level-4-star, intermediate, context-education-learning"
['成'],287,219,['ㄔㄥˊ'],['chéng'],"level-4-star, intermediate, context-core"
['成果'],60,52,['ㄔㄥˊ ㄍㄨㄛˇ'],['chéng guǒ'],"level-4-star, intermediate, context-education-learning"
['成就'],103,49,['ㄔㄥˊ ㄐㄧㄡˋ'],['chéng jiù'],"level-4-star, intermediate, context-education-learning"
['乘客'],18,14,['ㄔㄥˊ ㄎㄜˋ'],['chéng kè'],"level-4-star, intermediate, context-travel-transport"
['成立'],104,132,['ㄔㄥˊ ㄌㄧˋ'],['chéng lì'],"level-4-star, intermediate, context-education-learning"
['成年'],24,13,['ㄔㄥˊ ㄋㄧㄢˊ'],['chéng nián'],"level-4-star, intermediate, context-personal-info"
['成人'],70,11,['ㄔㄥˊ ㄖㄣˊ'],['chéng rén'],"level-4-star, intermediate, context-health-medical"
['承認'],102,21,['ㄔㄥˊ ㄖㄣˋ'],['chéng rèn'],"level-4-star, intermediate, context-core"
['稱為'],125,81,['ㄔㄥ ㄨㄟˊ'],['chēng wéi'],"level-4-star, intermediate, context-core"
['尺'],31,14,['ㄔˇ'],['chǐ'],"level-4-star, intermediate, context-shopping-retail"
['持續'],127,150,['ㄔˊ ㄒㄩˋ'],['chí xù'],"level-4-star, intermediate, context-core"
['重'],115,151,['ㄔㄨㄥˊ'],['chóng'],"level-4-star, intermediate, context-core"
['衝'],32,19,['ㄔㄨㄥ'],['chōng'],"level-4-star, intermediate, context-core"
['充滿'],176,111,['ㄔㄨㄥ ㄇㄢˇ'],['chōng mǎn'],"level-4-star, intermediate, context-emotions-attitudes"
['衝突'],95,109,['ㄔㄨㄥ ㄊㄨˊ'],['chōng tú'],"level-4-star, intermediate, context-core"
['處'],288,106,['ㄔㄨˋ'],['chù'],"level-4-star, intermediate, context-core"
['出版'],153,27,['ㄔㄨ ㄅㄢˇ'],['chū bǎn'],"level-4-star, intermediate, context-education-learning"
['出產'],4,7,['ㄔㄨ ㄔㄢˇ'],['chū chǎn'],"level-4-star, intermediate, context-food-dining"
['除非'],65,17,['ㄔㄨˊ ㄈㄟ'],['chú fēi'],"level-4-star, intermediate, context-core"
['處理'],241,199,['ㄔㄨˇ ㄌㄧˇ'],['chǔ lǐ'],"level-4-star, intermediate, context-core"
['初一'],5,3,['ㄔㄨ ㄧ'],['chū yī'],"level-4-star, intermediate, context-culture-arts"
['出院'],8,5,['ㄔㄨ ㄩㄢˋ'],['chū yuàn'],"level-4-star, intermediate, context-health-medical"
['初中'],6,7,['ㄔㄨ ㄓㄨㄥ'],['chū zhōng'],"level-4-star, intermediate, context-personal-info"
['傳來'],58,12,['ㄔㄨㄢˊ ㄌㄞˊ'],['chuán lái'],"level-4-star, intermediate, context-core"
['傳說'],70,34,['ㄔㄨㄢˊ ㄕㄨㄛ'],['chuán shuō'],"level-4-star, intermediate, context-culture-arts"
['傳真'],5,2,['ㄔㄨㄢˊ ㄓㄣ'],['chuán zhēn'],"level-4-star, intermediate, context-work-career"
['窗口'],15,2,['ㄔㄨㄤ ㄎㄡˇ'],['chuāng kǒu'],"level-4-star, intermediate, context-public-services"
['創新'],132,13,['ㄔㄨㄤˋ ㄒㄧㄣ'],['chuàng xīn'],"level-4-star, intermediate, context-work-career"
['創意'],89,105,['ㄔㄨㄤˋ ㄧˋ'],['chuàng yì'],"level-4-star, intermediate, context-work-career"
['創造'],136,61,['ㄔㄨㄤˋ ㄗㄠˋ'],['chuàng zào'],"level-4-star, intermediate, context-core"
['春聯'],1,8,['ㄔㄨㄣ ㄌㄧㄢˊ'],['chūn lián'],"level-4-star, intermediate, context-culture-arts"
['刺激'],107,50,['ㄘˋ ㄐㄧ'],['cì jī'],"level-4-star, intermediate, context-core"
['從此'],101,43,['ㄘㄨㄥˊ ㄘˇ'],['cóng cǐ'],"level-4-star, intermediate, context-core"
['從事'],85,84,['ㄘㄨㄥˊ ㄕˋ'],['cóng shì'],"level-4-star, intermediate, context-work-career"
['存檔'],2,1,['ㄘㄨㄣˊ ㄉㄤˇ'],['cún dǎng'],"level-4-star, intermediate, context-tech-digital"
['打扮'],21,9,['ㄉㄚˇ ㄅㄢˋ'],['dǎ bàn'],"level-4-star, intermediate, context-daily-routines"
['打包'],6,10,['ㄉㄚˇ ㄅㄠ'],['dǎ bāo'],"level-4-star, intermediate, context-core"
['達到'],136,138,['ㄉㄚˊ ㄉㄠˋ'],['dá dào'],"level-4-star, intermediate, context-travel-transport"
['大方'],14,9,['ㄉㄚˋ ㄈㄤ'],['dà fāng'],"level-4-star, intermediate, context-social-relations"
['打架'],17,10,['ㄉㄚˇ ㄐㄧㄚˋ'],['dǎ jià'],"level-4-star, intermediate, context-core"
['大量'],101,151,['ㄉㄚˋ ㄌㄧㄤˋ'],['dà liàng'],"level-4-star, intermediate, context-work-career"
['大名'],20,1,['ㄉㄚˋ ㄇㄧㄥˊ'],['dà míng'],"level-4-star, intermediate, context-social-relations"
['打噴嚏'],3,3,['ㄉㄚˇ ㄆㄣ ㄊㄧˋ'],['dǎ pēn tì'],"level-4-star, intermediate, context-health-medical"
['打聽'],19,4,['ㄉㄚˇ ㄊㄧㄥ'],['dǎ tīng'],"level-4-star, intermediate, context-core"
['大約'],116,139,['ㄉㄚˋ ㄩㄝ'],['dà yuē'],"level-4-star, intermediate, context-core"
['打字'],11,5,['ㄉㄚˇ ㄗˋ'],['dǎ zì'],"level-4-star, intermediate, context-core"
['待會兒'],6,7,['ㄉㄞˋ ㄏㄨㄟˇㄦ'],['dài huǐr'],"level-4-star, intermediate, context-core"
['代名詞'],5,3,['ㄉㄞˋ ㄇㄧㄥˊ ㄘˊ'],['dài míng cí'],"level-4-star, intermediate, context-education-learning"
['單純'],55,52,['ㄉㄢ ㄔㄨㄣˊ'],['dān chún'],"level-4-star, intermediate, context-core"
['當初'],54,138,['ㄉㄤ ㄔㄨ'],['dāng chū'],"level-4-star, intermediate, context-core"
['當地'],86,255,['ㄉㄤ ㄉㄧˋ'],['dāng dì'],"level-4-star, intermediate, context-travel-transport"
['當年'],102,74,['ㄉㄤ ㄋㄧㄢˊ'],['dāng nián'],"level-4-star, intermediate, context-core"
['當天'],48,32,['ㄉㄤˋ ㄊㄧㄢ'],['dàng tiān'],"level-4-star, intermediate, context-core"
['到達'],61,43,['ㄉㄠˋ ㄉㄚˊ'],['dào dá'],"level-4-star, intermediate, context-travel-transport"
['道德'],74,15,['ㄉㄠˋ ㄉㄜˊ'],['dào dé'],"level-4-star, intermediate, context-education-learning"
['到底'],156,415,['ㄉㄠˋ ㄉㄧˇ'],['dào dǐ'],"level-4-star, intermediate, context-core"
['道理'],100,76,['ㄉㄠˋ ㄌㄧˇ'],['dào lǐ'],"level-4-star, intermediate, context-core"
['道路'],52,69,['ㄉㄠˋ ㄌㄨˋ'],['dào lù'],"level-4-star, intermediate, context-travel-transport"
['倒是'],53,25,['ㄉㄠˋ ㄕˋ'],['dào shì'],"level-4-star, intermediate, context-core"
['等待'],80,48,['ㄉㄥˇ ㄉㄞˋ'],['děng dài'],"level-4-star, intermediate, context-core"
['地板'],48,19,['ㄉㄧˋ ㄅㄢˇ'],['dì bǎn'],"level-4-star, intermediate, context-daily-routines"
['地理'],27,48,['ㄉㄧˋ ㄌㄧˇ'],['dì lǐ'],"level-4-star, intermediate, context-education-learning"
['弟妹'],6,2,['ㄉㄧˋ ㄇㄟˋ'],['dì mèi'],"level-4-star, intermediate, context-core"
['的確'],133,74,['ㄉㄧˊ ㄑㄩㄝˋ'],['dí què'],"level-4-star, intermediate, context-core"
['地下室'],13,5,['ㄉㄧˋ ㄒㄧㄚˋ ㄕˋ'],['dì xià shì'],"level-4-star, intermediate, context-daily-routines"
['電器'],16,15,['ㄉㄧㄢˋ ㄑㄧˋ'],['diàn qì'],"level-4-star, intermediate, context-daily-routines"
['電視劇'],6,2,['ㄉㄧㄢˋ ㄕˋ ㄐㄩˋ'],['diàn shì jù'],"level-4-star, intermediate, context-leisure-entertainment"
"['電視台', '電視臺']",13,28,['ㄉㄧㄢˋ ㄕˋ ㄊㄞˊ'],['diàn shì tái'],"level-4-star, intermediate, context-leisure-entertainment"
['點頭'],55,4,['ㄉㄧㄢˇ ㄊㄡˊ'],['diǎn tóu'],"level-4-star, intermediate, context-core"
['典型'],52,22,['ㄉㄧㄢˇ ㄒㄧㄥˊ'],['diǎn xíng'],"level-4-star, intermediate, context-core"
['調查'],99,164,['ㄉㄧㄠˋ ㄔㄚˊ'],['diào chá'],"level-4-star, intermediate, context-education-learning"
['釣魚'],13,7,['ㄉㄧㄠˋ ㄩˊ'],['diào yú'],"level-4-star, intermediate, context-leisure-entertainment"
['訂購'],6,5,['ㄉㄧㄥˋ ㄍㄡˋ'],['dìng gòu'],"level-4-star, intermediate, context-shopping-retail"
['訂婚'],9,3,['ㄉㄧㄥˋ ㄏㄨㄣ'],['dìng hūn'],"level-4-star, intermediate, context-social-relations"
['毒'],41,79,['ㄉㄨˊ'],['dú'],"level-4-star, intermediate, context-safety-security"
"['度過', '渡過']",49,42,['ㄉㄨˋ ㄍㄨㄛˋ'],['dù guò'],"level-4-star, intermediate, context-travel-transport"
['度假'],18,11,['ㄉㄨˋ ㄐㄧㄚˋ'],['dù jià'],"level-4-star, intermediate, context-travel-transport"
['讀者'],145,23,['ㄉㄨˊ ㄓㄜˇ'],['dú zhě'],"level-4-star, intermediate, context-education-learning"
['端'],61,42,['ㄉㄨㄢ'],['duān'],"level-4-star, intermediate, context-core"
['對待'],49,37,['ㄉㄨㄟˋ ㄉㄞˋ'],['duì dài'],"level-4-star, intermediate, context-core"
['對手'],55,11,['ㄉㄨㄟˋ ㄕㄡˇ'],['duì shǒu'],"level-4-star, intermediate, context-leisure-entertainment"
['發表'],92,39,['ㄈㄚ ㄅㄧㄠˇ'],['fā biǎo'],"level-4-star, intermediate, context-education-learning"
['發財'],7,5,['ㄈㄚ ㄘㄞˊ'],['fā cái'],"level-4-star, intermediate, context-core"
['發出'],115,30,['ㄈㄚ ㄔㄨ'],['fā chū'],"level-4-star, intermediate, context-daily-routines"
['髮型'],8,3,['ㄈㄚˇ ㄒㄧㄥˊ'],['fǎ xíng'],"level-4-star, intermediate, context-daily-routines"
['發炎'],18,19,['ㄈㄚ ㄧㄢˊ'],['fā yán'],"level-4-star, intermediate, context-health-medical"
['犯'],58,20,['ㄈㄢˋ'],['fàn'],"level-4-star, intermediate, context-safety-security"
['反'],107,94,['ㄈㄢˇ'],['fǎn'],"level-4-star, intermediate, context-society-community"
['範圍'],83,90,['ㄈㄢˋ ㄨㄟˊ'],['fàn wéi'],"level-4-star, intermediate, context-education-learning"
['反正'],51,81,['ㄈㄢˇ ㄓㄥˋ'],['fǎn zhèng'],"level-4-star, intermediate, context-core"
['犯罪'],47,14,['ㄈㄢˋ ㄗㄨㄟˋ'],['fàn zuì'],"level-4-star, intermediate, context-safety-security"
['方式'],495,470,['ㄈㄤ ㄕˋ'],['fāng shì'],"level-4-star, intermediate, context-education-learning"
['放鬆'],56,34,['ㄈㄤˋ ㄙㄨㄥ'],['fàng sōng'],"level-4-star, intermediate, context-core"
['方形'],4,2,['ㄈㄤ ㄒㄧㄥˊ'],['fāng xíng'],"level-4-star, intermediate, context-core"
['放學'],13,29,['ㄈㄤˋ ㄒㄩㄝˊ'],['fàng xué'],"level-4-star, intermediate, context-education-learning"
['費'],23,12,['ㄈㄟˋ'],['fèi'],"level-4-star, intermediate, context-core"
['肥胖'],12,27,['ㄈㄟˊ ㄆㄤˋ'],['féi pàng'],"level-4-star, intermediate, context-health-medical"
['粉'],11,53,['ㄈㄣˇ'],['fěn'],"level-4-star, intermediate, context-food-dining"
['分別'],79,44,['ㄈㄣ ㄅㄧㄝˊ'],['fēn bié'],"level-4-star, intermediate, context-core"
['粉紅'],9,3,['ㄈㄣˇ ㄏㄨㄥˊ'],['fěn hóng'],"level-4-star, intermediate, context-core"
