context,vocab,pinyin,pos,level
飲食,少,shăo,Vs-pred,novice1
飲食,多,duō,Vs-pred / Adv,novice1
飲食,小吃,xiăochī,N,novice1
飲食,牛奶,niúnăi,N,novice1
飲食,蛋,dàn,N,novice1
飲食,餃(子),jiăo(zi),N,novice1
飲食,麵,miàn,N,novice1
飲食,湯,tāng,N,novice1
飲食,包子,bāozi,N,novice1
飲食,蛋糕,dàngāo,N,novice1
飲食,麵包,miànbāo,N,novice1
飲食,水果,shuĭguŏ,N,novice1
飲食,香蕉,xiāngjiāo,N,novice1
飲食,食物,shíwù,N,novice1
飲食,飲料,yĭnliào,N,novice1
飲食,果汁,guŏzhī,N,novice1
飲食,甜,tián,Vs,novice1
飲食,菜單,càidān,N,novice1
飲食,巧克力,qiăokèlì,N,novice1
飲食,碗,wăn,N / M,novice1
飲食,冰,bīng,N,novice1
其他,一起,yīqĭ,Adv,novice1
其他,因為,yīnwèi,Conj,novice1
其他,和,hé,Conj,novice1
其他,所以,suŏyĭ,Conj,novice1
其他,跟,gēn,Conj,novice1
其他,一定,yīdìng,Adv,novice1
其他,可能,kěnéng,Vaux,novice1
其他,邊/邊兒,biān/biānr,N,novice1
其他,別,bié,Adv,novice1
其他,馬上,măshàng,Adv,novice1
其他,然後,ránhòu,Adv,novice1
其他,得,děi,Vpt,novice1
其他,著,zhe,Ptc,novice1
其他,有點/有一點/有一點兒,yŏudiăn/yŏuyīdiăn/yŏuyīdiănr,Adv,novice1
個人資料,男,nán,N,novice2
個人資料,女,nǚ,N,novice2
個人資料,孩子,háizi,N,novice2
個人資料,小姐,xiăojiě,N,novice2
個人資料,先生,xiānshēng,N,novice2
個人資料,太太,tàitai,N,novice2
個人資料,女兒,nǚér,N,novice2
個人資料,兒子,érzi,N,novice2
個人資料,大家,dàjiā,N,novice2
個人資料,路,lù,N,novice2
個人資料,手機,shŏujī,N,novice2
個人資料,明年,míngnián,N,novice2
個人資料,去年,qùnián,N,novice2
個人資料,生日,shēngrì,N,novice2
個人資料,月,yuè,N,novice2
個人資料,日,rì,N,novice2
個人資料,星期,xīngqí,N,novice2
個人資料,星期天/星期日,xīngqítiān/xīngqírì,N,novice2
個人資料,禮拜天,lĭbàitiān,N,novice2
個人資料,週末/周末,zhōumò,N,novice2
個人資料,號,hào,M,novice2
個人資料,天,tiān,N / M,novice2
個人資料,從,cóng,Prep,novice2
個人資料,在,zài,Prep / Vst,novice2
個人資料,愛,ài,Vst,novice2
個人資料,快樂,kuàilè,Vs,novice2
個人資料,太,tài,Adv,novice2
個人資料,公園,gōngyuán,N,novice2
個人資料,國家,guójiā,N,novice2
個人資料,分鐘,fēnzhōng,M,novice2
個人資料,家人,jiārén,N,novice2
個人資料,胖,pàng,Vs,novice2
個人資料,矮,ăi,Vs,novice2
個人資料,瘦,shòu,Vs,novice2
個人資料,萬,wàn,N,novice2
個人資料,鐘頭,zhōngtóu,N,novice2
個人資料,晚,wăn,N,novice2
個人資料,前天,qiántiān,N,novice2
個人資料,後天,hòutiān,N,novice2
個人資料,前年,qiánnián,N,novice2
個人資料,後年,hòunián,N,novice2
個人資料,自己,zìjĭ,N,novice2
個人資料,它,tā,N,novice2
個人資料,它們,tāmen,N,novice2
個人資料,最,zuì,Adv,novice2
個人資料,怕,pà,Vst,novice2
個人資料,美,měi,Vs,novice2
個人資料,應該/應,yīnggāi /yīng,Vaux,novice2
個人資料,真的,zhēnde,Adv,novice2
個人資料,非常,fēicháng,Adv,novice2
工作,工作,gōngzuò,N,novice2
工作,醫生/醫師,yīshēng/yīshī,N,novice2
教育,一點/一點兒/一點點,yīdiăn/yīdiănr/yīdiăndiăn,Det,novice2
教育,一些,yīxiē,Det,novice2
教育,本,běn,M,novice2
教育,張,zhāng,M,novice2
教育,英文,yīngwén,N,novice2
教育,紙,zhĭ,N,novice2
教育,問題,wèntí,N,novice2
教育,意思,yìsi,N,novice2
教育,餐廳/飯館,cāntīng/fànguăn,N,novice2
教育,畫/畫兒,huà/huàr,V / N,novice2
教育,讀,dú,V,novice2
教育,會,huì,Vaux,novice2
教育,為什麼,wèishénme,Vs,novice2
教育,下課,xiàkè,V-sep,novice2
教育,說話,shuōhuà,V-sep,novice2
教育,考試,kăoshì,V-sep / N,novice2
教育,懂,dŏng,Vst,novice2
教育,念/唸,niàn,V,novice2
教育,課,kè,N,novice2
教育,教,jiāo,V,novice2
教育,告訴,gàosù,V,novice2
教育,錯,cuò,Vp,novice2
教育,功課,gōngkè,N,novice2
教育,教室,jiàoshì,N,novice2
教育,句子,jùzi,N,novice2
教育,休息,xiūxí,Vi,novice2
房屋與家庭、環境,房(子),fáng(zi),N,novice2
房屋與家庭、環境,房間,fángjiān,N,novice2
房屋與家庭、環境,樓,lóu,M,novice2
房屋與家庭、環境,門,mén,N,novice2
房屋與家庭、環境,門口,ménkŏu,N,novice2
房屋與家庭、環境,桌(子),zhuō(zi),N,novice2
房屋與家庭、環境,椅(子),yĭ(zi),N,novice2
房屋與家庭、環境,床,chuáng,N,novice2
房屋與家庭、環境,開,kāi,V,novice2
房屋與家庭、環境,低,dī,Vs,novice2
房屋與家庭、環境,不錯,bùcuò,Vs,novice2
房屋與家庭、環境,天氣,tiānqì,N,novice2
房屋與家庭、環境,空氣,kōngqì,N,novice2
房屋與家庭、環境,冷,lěng,Vs,novice2
房屋與家庭、環境,熱,rè,Vs,novice2
房屋與家庭、環境,雨,yŭ,N,novice2
房屋與家庭、環境,下雨,xiàyŭ,V-sep,novice2
房屋與家庭、環境,風,fēng,N,novice2
房屋與家庭、環境,山,shān,N,novice2
房屋與家庭、環境,花/花兒,huā/huār,N,novice2
房屋與家庭、環境,枝,zhī,M,novice2
房屋與家庭、環境,魚,yú,N,novice2
房屋與家庭、環境,雞,jī,N,novice2
房屋與家庭、環境,牛,niú,N,novice2
房屋與家庭、環境,豬,zhū,N,novice2
日常生活,咖啡,kāfēi,N,novice2
日常生活,茶,chá,N,novice2
日常生活,用,yòng,V,novice2
日常生活,穿,chuān,V,novice2
日常生活,起床,qĭchuáng,Vp,novice2
日常生活,方便,fāngbiàn,Vs,novice2
日常生活,睡覺,shuìjiào,V-sep,novice2
日常生活,起來,qĭlái,Vp,novice2
閒暇時間、娛樂,先,xiān,Adv,novice2
閒暇時間、娛樂,常常/常,chángcháng/cháng,Adv,novice2
閒暇時間、娛樂,每,měi,Det,novice2
閒暇時間、娛樂,打,dă,V,novice2
閒暇時間、娛樂,玩,wán,V,novice2
閒暇時間、娛樂,運動,yùndòng,Vi / N,novice2
閒暇時間、娛樂,走路,zŏulù,V-sep,novice2
閒暇時間、娛樂,唱歌,chànggē,V-sep,novice2
閒暇時間、娛樂,跳,tiào,Vi,novice2
閒暇時間、娛樂,還,hái,Adv,novice2
閒暇時間、娛樂,唱,chàng,V,novice2
閒暇時間、娛樂,歌,gē,N,novice2
閒暇時間、娛樂,跳舞,tiàowŭ,V-sep,novice2
閒暇時間、娛樂,又,yòu,Adv,novice2
閒暇時間、娛樂,球,qiú,N,novice2
與他人的關係,介紹,jièshào,V,novice2
與他人的關係,沒關係(˙ㄒㄧ),méiguānxi,Vs,novice2
與他人的關係,事/事兒,shì/shìr,N,novice2
與他人的關係,怎麼,zěnme,Adv,novice2
旅行,哪,nă,Det,novice2
旅行,裡面/裏面,lĭmiàn,N,novice2
旅行,上(面),shàng(miàn),N,novice2
旅行,下(面),xià(miàn),N,novice2
旅行,外(面),wài(miàn),N,novice2
旅行,外頭(˙ㄊㄡ),wàitou,N,novice2
旅行,前(面),qián(miàn),N,novice2
旅行,後(面),hòu(miàn),N,novice2
旅行,左(邊),zuŏ(biān),N,novice2
旅行,右(邊),yòu(biān),N,novice2
旅行,旁(邊),páng(biān),N,novice2
旅行,裡/裏,lĭ,N,novice2
旅行,中,zhōng,N,novice2
旅行,地方,dìfāng,N,novice2
旅行,附近,fùjìn,N,novice2
旅行,帶,dài,V,novice2
旅行,拿,ná,V,novice2
旅行,站,zhàn,Vi,novice2
旅行,快,kuài,Vs,novice2
旅行,慢,màn,Vs,novice2
旅行,計程車,jìchéngchē,N,novice2
旅行,火車,huŏchē,N,novice2
旅行,飛機,fēijī,N,novice2
旅行,輛,liàng,M,novice2
旅行,出,chū,V,novice2
旅行,進,jìn,V,novice2
旅行,外國,wàiguó,N,novice2
健康及身體照護,手,shŏu,N,novice2
健康及身體照護,腳,jiăo,N,novice2
健康及身體照護,身體,shēntĭ,N,novice2
健康及身體照護,眼睛,yănjīng,N,novice2
健康及身體照護,鼻(子),bí(zi),N,novice2
健康及身體照護,藥,yào,N,novice2
健康及身體照護,累,lèi,Vs,novice2
健康及身體照護,頭,tóu,N,novice2
健康及身體照護,耳朵,ěrduo,N,novice2
健康及身體照護,感冒,gănmào,Vp,novice2
健康及身體照護,生病,shēngbìng,Vp-sep,novice2
健康及身體照護,餓,è,Vs,novice2
健康及身體照護,痛,tòng,Vs,novice2
健康及身體照護,嘴巴/嘴,zuĭba/zuĭ,N,novice2
健康及身體照護,病,bìng,N,novice2
健康及身體照護,看病,kànbìng,V-sep,novice2
購物,元,yuán,M,novice2
購物,鞋(子),xié(zi),N,novice2
購物,衣服/衣,yīfú/yī,N,novice2
購物,比,bĭ,Prep,novice2
購物,要,yào,V / Vaux,novice2
購物,長,cháng,Vs,novice2
購物,新,xīn,Vs,novice2
購物,一樣,yīyàng,Vs,novice2
購物,見,jiàn,Vpt,novice2
購物,看見,kànjiɑn,V,novice2
購物,聽見,tīngjiàn,Vpt,novice2
購物,店,diàn,N,novice2
購物,短,duăn,Vs,novice2
購物,飽,băo,Vs,novice2
購物,舊,jiù,Vs,novice2
購物,像,xiàng,Vst,novice2
購物,一共/共,yīgòng /gòng,Adv,novice2
飲食,夠,gòu,Vs-pred,novice2
飲食,筷(子),kuài(zi),N,novice2
飲食,件,jiàn,M,novice2
飲食,杯,bēi,M,novice2
飲食,杯(子),bēi(zi),N,novice2
飲食,菜,cài,N,novice2
飲食,肉,ròu,N,novice2
飲食,酒,jiŭ,N,novice2
飲食,喝,hē,V,novice2
飲食,少,shăo,Vs-pred,novice2
飲食,多,duō,Vs-pred / Adv,novice2
飲食,小吃,xiăochī,N,novice2
飲食,牛奶,niúnăi,N,novice2
飲食,蛋,dàn,N,novice2
飲食,餃(子),jiăo(zi),N,novice2
飲食,麵,miàn,N,novice2
飲食,湯,tāng,N,novice2
飲食,包子,bāozi,N,novice2
飲食,蛋糕,dàngāo,N,novice2
飲食,麵包,miànbāo,N,novice2
飲食,水果,shuĭguŏ,N,novice2
飲食,香蕉,xiāngjiāo,N,novice2
飲食,食物,shíwù,N,novice2
飲食,飲料,yĭnliào,N,novice2
飲食,果汁,guŏzhī,N,novice2
飲食,甜,tián,Vs,novice2
飲食,菜單,càidān,N,novice2
飲食,巧克力,qiăokèlì,N,novice2
飲食,碗,wăn,N / M,novice2
飲食,冰,bīng,N,novice2
其他,一起,yīqĭ,Adv,novice2
其他,因為,yīnwèi,Conj,novice2
其他,和,hé,Conj,novice2
其他,所以,suŏyĭ,Conj,novice2
其他,跟,gēn,Conj,novice2
其他,一定,yīdìng,Adv,novice2
其他,可能,kěnéng,Vaux,novice2
其他,邊/邊兒,biān/biānr,N,novice2
其他,別,bié,Adv,novice2
其他,馬上,măshàng,Adv,novice2
其他,然後,ránhòu,Adv,novice2
其他,得,děi,Vpt,novice2
其他,著,zhe,Ptc,novice2
其他,有點/有一點/有一點兒,yŏudiăn/yŏuyīdiăn/yŏuyīdiănr,Adv,novice2
,挨,āi,Vst,level4
,欸,ăi,Ptc,level4
,愛戴,àidài,Vst,level4
,愛國,àiguó,Vs,level4
,愛滋病,àizībìng,N,level4
,安頓,āndùn,V,level4
,安撫,ānfŭ,V,level4
,安寧,ānníng,Vs,level4
,安詳,ānxiáng,Vs,level4
,安置,ānzhì,V,level4
,暗暗,ànàn,Adv,level4
,案件,ànjiàn,N,level4
,案情,ànqíng,N,level4
,按摩,ànmó,V,level4
,昂貴,ángguì,Vs,level4
,奧妙,àomiào,Vs,level4
,懊惱,àonăo,Vs,level4
,八卦,bāguà,N,level4
,八字,bāzì,N,level4
,把持,băchí,V,level4
,把手,băshŏu,N,level4
,白皮書,báipíshū,N,level4
,拜會,bàihuì,V,level4
,頒發/頒,bānfā/bān,V,level4
,頒獎,bānjiăng,V-sep,level4
,辦案,bànàn,V-sep,level4
,半島,bàndăo,N,level4
,半導體,bàndăotĭ,N,level4
,幫,bāng,M,level4
,綁,băng,V,level4
,包袱,bāofú,N,level4
,包圍,bāowéi,V,level4
,寶貝,băobèi,Vst,level4
,寶石,băoshí,N,level4
,飽和,băohé,Vs,level4
,飽滿,băomăn,Vs,level4
,保安,băoān,N,level4
,保管,băoguăn,V,level4
,保齡球,băolíngqiú,N,level4
,保姆,băomŭ,N,level4
,保全,băoquán,Vs-attr,level4
,保險,băoxiăn,Vs,level4
,保佑,băoyòu,V,level4
,保重,băozhòng,Vi,level4
,報案,bàoàn,V-sep,level4
,報表,bàobiăo,N,level4
,報酬,bàochóu,N,level4
,報復,bàofù,V,level4
,報關,bàoguān,V-sep,level4
,報價,bàojià,N,level4
,報刊,bàokān,N,level4
,報應,bàoyìng,N,level4
,報章,bàozhāng,N,level4
,暴雨,bàoyŭ,N,level4
,爆發,bàofā,Vpt,level4
,抱負,bàofù,N,level4
,碑,bēi,N,level4
,悲哀,bēiāi,Vs,level4
,悲觀,bēiguān,Vs,level4
,貝殼,bèiké,N,level4
,倍數,bèishù,N,level4
,背誦,bèisòng,V,level4
,奔騰,bēnténg,Vi,level4
,本,běn,Adv,level4
,本事,běnshì,N,level4
,本位,běnwèi,N,level4
,本性,běnxìng,N,level4
,本質,běnzhí,N,level4
,崩潰,bēngkuì,Vp,level4
,甭,béng,Adv,level4
,敝,bì,Det,level4
,必,bì,Adv,level4
,編輯,biānjí,N / V,level4
,編寫,biānxiě,V,level4
,編織,biānzhī,V,level4
,編制,biānzhì,N,level4
,編製,biānzhì,V,level4
,邊界,biānjiè,N,level4
,邊緣,biānyuán,N,level4
,貶,biăn,Vp,level4
,貶值,biănzhí,Vp,level4
,匾額,biăné,N,level4
,辨認,biànrèn,V,level4
,辨識,biànshì,V,level4
,辯,biàn,V,level4
,辯護,biànhù,Vi,level4
,辯論,biànlùn,Vi,level4
,變革,biàngé,N,level4
,變遷,biànqiān,Vs,level4
,變通,biàntōng,Vi,level4
,變形,biànxíng,Vp,level4
,標籤,biāoqiān,N,level4
,標語,biāoyŭ,N,level4
,表白,biăobái,Vi,level4
,表明,biăomíng,Vi,level4
,鼻孔,bíkŏng,N,level4
,筆錄,bĭlù,N,level4
,筆友,bĭyŏu,N,level4
,比率,bĭlǜ,N,level4
,比擬,bĭnĭ,V,level4
,比喻,bĭyù,N,level4
,比重,bĭzhòng,N,level4
,必備,bìbèi,Vs-attr,level4
,必定,bìdìng,Adv,level4
,必然,bìrán,Adv,level4
,閉幕,bìmù,Vp,level4
,閉塞,bìsè,Vs,level4
,避難,bìnàn,Vi,level4
,避孕,bìyùn,V-sep,level4
,畢生,bìshēng,N,level4
,幣值,bìzhí,N,level4
,憋,biē,V,level4
,別,bié,V,level4
,別墅,biéshù,N,level4
,兵,bīng,N,level4
,賓館,bīnguăn,N,level4
,柄,bĭng,N,level4
,並列,bìngliè,Vst,level4
,並重,bìngzhòng,Vs,level4
,併發,bìngfā,Vpt,level4
,病床,bìngchuáng,N,level4
,病菌,bìngjùn,N,level4
,病患,bìnghuàn,N,level4
,波,bō,M,level4
,波及,bōjí,Vst,level4
,波浪,bōlàng,N,level4
,剝,bō,V,level4
,剝削,bōxuè,V,level4
,搏鬥,bódòu,Vi,level4
,播出,bòchū,V,level4
,補給,bǔjĭ,V,level4
,補救,bŭjiù,V,level4
,哺乳動物,bŭrŭdòngwù,N,level4
,不便,bùbiàn,Vs,level4
,不得,bùdé,Adv,level4
,不等,bùděng,N,level4
,不動產,bùdòngchăn,N,level4
,不法,bùfă,Vs-attr,level4
,不凡,bùfán,Vs,level4
,不妨,bùfáng,Adv,level4
,不公,bùgōng,Vs,level4
,不及,bùjí,Vs-pred,level4
,不禁,bùjīn,Vaux,level4
,不堪,bùkān,Vs,level4
,不力,bùlì,Vs-pred,level4
,不料,bùliào,Adv,level4
,不免,bùmiăn,Adv,level4
,不容,bùróng,Adv,level4
,不時,bùshí,Adv,level4
,不惜,bùxí,Vs,level4
,不下,bùxià,Adv,level4
,不肖,bùxiào,Vs-attr,level4
,不懈,bùxiè,Vs,level4
,不再,bùzài,Vs-pred,level4
,不致,bùzhì,Adv,level4
,不知不覺,bùzhībùjué,Adv,level4
,不至於/不致於,bùzhìyú,Adv,level4
,部落,bùluò,N,level4
,部署,bùshù,V,level4
,步調,bùdiào,N,level4
,步驟,bùzòu,N,level4
,猜測,cāicè,V,level4
,猜忌,cāijì,Vst,level4
,猜想,cāixiăng,V,level4
,裁縫,cáiféng,N,level4
,裁減,cáijiăn,V,level4
,財團,cáituán,N,level4
,財政,cáizhèng,N,level4
,才智,cáizhì,N,level4
,採訪,căifăng,V,level4
,採光,căiguāng,N,level4
,採納,căinà,V,level4
,採取,căiqŭ,V,level4
,彩繪,căihuì,V,level4
,餐具,cānjù,N,level4
,參謀,cānmóu,N,level4
,殘暴,cánbào,Vs,level4
,殘酷,cánkù,Vs,level4
,殘殺,cánshā,V,level4
,慘重,cănzhòng,Vs,level4
,燦爛,cànlàn,Vs,level4
,蒼白,cāngbái,Vs,level4
,蒼蠅,cāngyíng,N,level4
,操縱,cāozòng,V,level4
,草案,căoàn,N,level4
,草叢,căocóng,N,level4
,草率,căoshuài,Vs,level4
,草藥,căoyào,N,level4
,測,cè,V,level4
,策畫/策劃,cèhuà,V,level4
,差額,chāé,N,level4
,插曲,chāqŭ,N,level4
,插嘴,chāzuĭ,V-sep,level4
,茶具,chájù,N,level4
,察覺,chájué,Vpt,level4
,查明,chámíng,V,level4
,蟬,chán,N,level4
,饞,chán,Vs,level4
,潺潺,chánchán,Vs,level4
,猖獗,chāngjué,Vs,level4
,腸(子),cháng(zi),N,level4
,長遠,chángyuăn,Vs,level4
,場次,chăngcì,N,level4
,場面,chăngmiàn,N,level4
,倡導,chàngdăo,V,level4
,唱腔,chàngqiāng,N,level4
,暢銷,chàngxiāo,Vs,level4
,產物,chănwù,N,level4
,產值,chănzhí,N,level4
,超速,chāosù,Vp,level4
,超脫,chāotuō,Vst,level4
,抄襲,chāoxí,V,level4
,吵嘴,chăozuĭ,Vi,level4
,車輛,chēliàng,N,level4
,車廂,chēxiāng,N,level4
,撤回,chèhuí,V,level4
,撤銷,chèxiāo,V,level4
,沉默/沈默,chénmò,Vs,level4
,沉思,chénsī,Vi,level4
,沉重/沈重,chénzhòng,Vs,level4
,塵土,chéntŭ,N,level4
,呈,chéng,Vst,level4
,乘,chéng,Vst,level4
,承包,chéngbāo,V,level4
,承擔,chéngdān,V,level4
,承諾,chéngnuò,N,level4
,成敗,chéngbài,N,level4
,成見,chéngjiàn,N,level4
,成就,chéngjiù,V,level4
,成品,chéngpĭn,N,level4
,成全,chéngquán,V,level4
,成效,chéngxiào,N,level4
,成衣,chéngyī,N,level4
,成員,chéngyuán,N,level4
,成長,chéngzhăng,N,level4
,稱號,chēnghào,N,level4
,稱呼,chēnghū,V,level4
,撐腰,chēngyāo,Vi,level4
,程式,chéngshì,N,level4
,呈獻,chéngxiàn,V,level4
,誠心,chéngxīn,N,level4
,誠心誠意,chéngxīnchéngyì,Vs,level4
,誠摯,chéngzhì,Vs,level4
,稱,chèng,V,level4
,吃驚,chījīng,Vs,level4
,吃苦,chīkŭ,Vs,level4
,吃力,chīlì,Vs,level4
,持,chí,V,level4
,持久,chíjiŭ,Vs,level4
,持平,chípíng,Vs,level4
,池(子),chí(zi),N,level4
,遲鈍,chídùn,Vs,level4
,充斥,chōngchì,Vst,level4
,充裕,chōngyù,Vs,level4
,沖淡,chōngdàn,V,level4
,沖天,chōngtiān,Vs,level4
,衝動,chōngdòng,Vs,level4
,衝擊,chōngjí,V,level4
,憧憬,chōngjĭng,Vst,level4
,重疊,chóngdié,Vs,level4
,崇尚,chóngshàng,Vst,level4
,寵愛,chŏngài,Vst,level4
,寵物,chŏngwù,N,level4
,抽查,chōuchá,V,level4
,抽空,chōukòng,Vi,level4
,抽象,chōuxiàng,Vs,level4
,抽樣,chōuyàng,V-sep,level4
,仇,chóu,N,level4
,仇恨,chóuhèn,N,level4
,稠密,chóumì,Vs,level4
,出超,chūchāo,Vs,level4
,出錯,chūcuò,Vp-sep,level4
,出發點,chūfādiăn,N,level4
,出局,chūjú,Vp,level4
,出力,chūlì,V-sep,level4
,出路,chūlù,N,level4
,出馬,chūmă,Vi,level4
,出賣,chūmài,V,level4
,出面,chūmiàn,Vi,level4
,出名,chūmíng,Vs,level4
,出品,chūpĭn,N,level4
,出示,chūshì,V,level4
,出手,chūshŏu,Vi,level4
,出頭,chūtóu,Vp,level4
,出土,chūtŭ,Vp,level4
,出息(˙ㄒㄧ),chūxi,N,level4
,出血,chūxiě,Vp,level4
,初期,chūqí,N,level4
,儲備,chúbèi,V,level4
,除此之外,chúcĭzhīwài,Conj,level4
,鋤頭,chútou,N,level4
,處,chŭ,Vi,level4
,處方,chŭfāng,N,level4
,處分,chŭfèn,N / V,level4
,處境,chŭjìng,N,level4
,處事,chŭshì,Vi,level4
,處於,chŭyú,Vst,level4
,處女,chŭnǚ,N,level4
,穿梭,chuānsuō,Vi,level4
,傳,chuán,V,level4
,傳遞,chuándì,V,level4
,傳奇,chuánqí,N / Vs,level4
,傳神,chuánshén,Vs,level4
,傳授,chuánshòu,V,level4
,船隻,chuánzhī,N,level4
,喘,chuăn,V,level4
,創傷,chuāngshāng,N,level4
,創,chuàng,V,level4
,創辦,chuàngbàn,V,level4
,創立,chuànglì,V,level4
,創業,chuàngyè,V-sep,level4
,吹牛,chuīniú,V-sep,level4
,垂,chuí,V,level4
,垂直,chuízhí,Vs,level4
,辭,cí,V,level4
,辭行,cíxíng,Vi,level4
,慈善,císhàn,Vs,level4
,此刻,cĭkè,N,level4
,次,cì,Det,level4
,次要,cìyào,Vs-attr,level4
,伺候,cìhòu,V,level4
,刺殺,cìshā,V,level4
,匆忙,cōngmáng,Vs,level4
,從容,cōngróng,Vs,level4
,從而,cóngér,Conj,level4
,湊巧,còuqiăo,Vs,level4
,粗糙,cūcāo,Vs,level4
,粗魯,cūlŭ,Vs,level4
,促,cù,V,level4
,促成,cùchéng,Vpt,level4
,促使,cùshĭ,Vst,level4
,促銷,cùxiāo,V,level4
,簇擁,cùyŏng,V,level4
,摧殘,cuīcán,V,level4
,摧毀,cuīhuĭ,V,level4
,催眠,cuīmián,V,level4
,脆弱,cuìruò,Vs,level4
,存貨,cúnhuò,N,level4
,磋商,cuōshāng,Vi,level4
,撮合,cuòhé,V,level4
,搭配,dāpèi,V,level4
,達,dá,Vst,level4
,答覆,dáfù,V,level4
,打,dă,Prep,level4
,打鬥,dădòu,Vi,level4
,打賭,dădŭ,V-sep,level4
,打發,dăfā,V,level4
,打擊,dăjí,V,level4
,打量,dăliàng,V,level4
,打獵,dăliè,V-sep,level4
,打牌,dăpái,V-sep,level4
,打手,dăshŏu,N,level4
,打烊,dăyáng,Vp,level4
,大道,dàdào,N,level4
,大隊,dàduì,N,level4
,大使,dàshĭ,N,level4
,大選,dàxuăn,N,level4
,大洋洲,dàyángzhōu,N,level4
,呆,dāi,Vs,level4
,歹徒,dăitú,N,level4
,逮捕,dăibŭ,V,level4
,代課,dàikè,V-sep,level4
,怠慢,dàimàn,Vst,level4
,擔,dān,V,level4
,擔當,dāndāng,V,level4
,擔負,dānfù,V,level4
,單獨,dāndú,Adv,level4
,單價,dānjià,N,level4
,單據,dānjù,N,level4
,單親,dānqīn,Vs-attr,level4
,單行道,dānxíngdào,N,level4
,膽,dăn,N,level4
,膽固醇,dăngùchún,N,level4
,但,dàn,Adv,level4
,淡季,dànjì,N,level4
,淡水,dànshuĭ,N,level4
,刀,dāo,M,level4
,導師,dăoshī,N,level4
,導致,dăozhì,Vst,level4
,島嶼,dăoyŭ,N,level4
,道,dào,Vi,level4
,道別,dàobié,Vi,level4
,道地,dàodì,Vs,level4
,道士,dàoshì,N,level4
,道義,dàoyì,N,level4
,到頭來,dàotóulái,Adv,level4
,倒數,dàoshŭ,Vi,level4
,當,dāng,Det,level4
,當兵,dāngbīng,V-sep,level4
,當代,dāngdài,N,level4
,當局,dāngjú,N,level4
,當前,dāngqián,N,level4
,當心,dāngxīn,Vs,level4
,黨派,dăngpài,N,level4
,黨員,dăngyuán,N,level4
,得以,déyĭ,Adv,level4
,登場,dēngchăng,Vi,level4
,登陸,dēnglù,Vi,level4
,燈火,dēnghuŏ,N,level4
,燈籠,dēnglóng,N,level4
,等候,děnghòu,Vst,level4
,等價,děngjià,Vs,level4
,瞪,dèng,V,level4
,嘀咕,dígū,Vi,level4
,底片,dĭpiàn,N,level4
,抵押,dĭyā,V,level4
,抵制,dĭzhì,V,level4
,地表,dìbiăo,N,level4
,地步,dìbù,N,level4
,地勢,dìshì,N,level4
,地域,dìyù,N,level4
,地獄,dìyù,N,level4
,地質,dìzhí,N,level4
,地主,dìzhŭ,N,level4
,締結,dìjié,V,level4
,締造,dìzào,V,level4
,弟兄,dìxiōng,N,level4
,顛覆,diānfù,V,level4
,典雅,diănyă,Vs,level4
,點子,diănzi,N,level4
,奠定,diàndìng,Vpt,level4
,惦記,diànjì,Vst,level4
,電工,diàngōng,N,level4
,電力,diànlì,N,level4
,電流,diànliú,N,level4
,電壓,diànyā,N,level4
,凋零,diāolíng,Vs,level4
,調,diào,V,level4
,調查,diàochá,N,level4
,調度,diàodù,Vi,level4
,吊橋,diàoqiáo,N,level4
,疊,dié,V,level4
,頂,dĭng,Adv / V,level4
,定額,dìngé,N,level4
,定義,dìngyì,N,level4
,釘,dìng,V,level4
,丟棄,diūqì,V,level4
,凍結,dòngjié,V,level4
